BYYY,BM,BD,BH,EYYY,EM,ED,EH,SST,SSTANOM,HOTSPOT,DHW,Lat,Lon,Reef_Name,
2013,12,12,5,2013,12,16,3,27.3,0.02,0,2.75,18,-67.5,Puerto,Rico
2013,12,16,3,2013,12,19,4,27.5,0.28,0,2.2,18,-67.5,Puerto,Rico
2013,12,19,4,2013,12,23,5,27.5,0.35,0,1.65,18,-67.5,Puerto,Rico
2013,12,23,5,2013,12,26,3,27.3,0.21,0,1.15,18,-67.5,Puerto,Rico
2013,12,26,3,2013,12,30,5,27.3,0.29,0,0.55,18,-67.5,Puerto,Rico
2013,12,30,5,2014,1,2,5,27.2,0.25,0,0,18,-67.5,Puerto,Rico
2014,1,2,5,2014,1,6,4,27.2,0.33,0,0,18,-67.5,Puerto,Rico
2014,1,6,4,2014,1,9,5,27.1,0.28,0,0,18,-67.5,Puerto,Rico
2014,1,9,5,2014,1,13,3,26.9,0.16,0,0,18,-67.5,Puerto,Rico
2014,1,13,3,2014,1,15,22,26.9,0.2,0,0,18,-67.5,Puerto,Rico
2014,1,16,22,2014,1,20,5,26.8,0.2,0,0,18,-67.5,Puerto,Rico
2014,1,20,5,2014,1,23,3,26.8,0.26,0,0,18,-67.5,Puerto,Rico
2014,1,23,3,2014,1,27,5,26.9,0.44,0,0,18,-67.5,Puerto,Rico
2014,1,27,5,2014,1,30,4,26.6,0.2,0,0,18,-67.5,Puerto,Rico
2014,1,30,4,2014,2,3,3,26.7,0.38,0,0,18,-67.5,Puerto,Rico
2014,2,3,3,2014,2,6,5,26.6,0.34,0,0,18,-67.5,Puerto,Rico
2014,2,6,5,2014,2,10,3,26.6,0.42,0,0,18,-67.5,Puerto,Rico
2014,2,10,3,2014,2,13,3,26.6,0.48,0,0,18,-67.5,Puerto,Rico
2014,2,13,3,2014,2,17,5,26.6,0.52,0,0,18,-67.5,Puerto,Rico
2014,2,17,5,2014,2,20,3,26.6,0.54,0,0,18,-67.5,Puerto,Rico
2014,2,20,3,2014,2,24,5,26.5,0.47,0,0,18,-67.5,Puerto,Rico
2014,2,24,5,2014,2,27,4,26.5,0.49,0,0,18,-67.5,Puerto,Rico
2014,2,27,4,2014,3,3,3,26.5,0.52,0,0,18,-67.5,Puerto,Rico
2014,3,3,3,2014,3,6,5,26.5,0.54,0,0,18,-67.5,Puerto,Rico
2014,3,6,5,2014,3,10,3,26.7,0.77,0,0,18,-67.5,Puerto,Rico
2014,3,10,3,2014,3,13,3,26.6,0.69,0,0,18,-67.5,Puerto,Rico
2014,3,13,3,2014,3,17,4,26.6,0.67,0,0,18,-67.5,Puerto,Rico
2014,3,17,4,2014,3,20,3,26.7,0.74,0,0,18,-67.5,Puerto,Rico
2014,3,20,3,2014,3,24,5,26.7,0.68,0,0,18,-67.5,Puerto,Rico
2014,3,24,5,2014,3,27,4,26.5,0.45,0,0,18,-67.5,Puerto,Rico
2014,3,27,4,2014,3,31,3,26.9,0.79,0,0,18,-67.5,Puerto,Rico
2014,3,31,3,2014,4,3,4,26.8,0.65,0,0,18,-67.5,Puerto,Rico
2014,4,3,4,2014,4,7,3,26.9,0.7,0,0,18,-67.5,Puerto,Rico
2014,4,7,3,2014,4,10,3,27,0.76,0,0,18,-67.5,Puerto,Rico
2014,4,10,3,2014,4,14,4,26.9,0.61,0,0,18,-67.5,Puerto,Rico
2014,4,14,4,2014,4,17,3,27.1,0.75,0,0,18,-67.5,Puerto,Rico
2014,4,17,3,2014,4,21,5,27.2,0.74,0,0,18,-67.5,Puerto,Rico
2014,4,21,5,2014,4,24,4,27,0.46,0,0,18,-67.5,Puerto,Rico
2014,4,24,4,2014,4,28,3,27.3,0.65,0,0,18,-67.5,Puerto,Rico
2014,4,28,3,2014,5,1,4,27.3,0.57,0,0,18,-67.5,Puerto,Rico
2014,5,1,4,2014,5,5,3,27.3,0.47,0,0,18,-67.5,Puerto,Rico
2014,5,5,3,2014,5,8,4,27.7,0.79,0,0,18,-67.5,Puerto,Rico
2014,5,8,4,2014,5,12,4,27.7,0.68,0,0,18,-67.5,Puerto,Rico
2014,5,12,4,2014,5,15,3,27.5,0.4,0,0,18,-67.5,Puerto,Rico
2014,5,15,3,2014,5,19,4,27.5,0.35,0,0,18,-67.5,Puerto,Rico
2014,5,19,4,2014,5,22,4,27.7,0.51,0,0,18,-67.5,Puerto,Rico
2014,5,22,4,2014,5,26,5,27.8,0.56,0,0,18,-67.5,Puerto,Rico
2014,5,26,5,2014,5,29,4,27.7,0.42,0,0,18,-67.5,Puerto,Rico
2014,5,29,4,2014,6,2,3,27.9,0.57,0,0,18,-67.5,Puerto,Rico
2014,6,2,3,2014,6,5,4,27.5,0.13,0,0,18,-67.5,Puerto,Rico
2014,6,5,4,2014,6,9,4,27.7,0.28,0,0,18,-67.5,Puerto,Rico
2014,6,9,4,2014,6,12,3,27.8,0.34,0,0,18,-67.5,Puerto,Rico
2014,6,12,3,2014,6,16,4,27.7,0.19,0,0,18,-67.5,Puerto,Rico
2014,6,19,3,2014,6,23,4,27.7,0.15,0,0,18,-67.5,Puerto,Rico
2014,6,23,4,2014,6,26,4,27.7,0.13,0,0,18,-67.5,Puerto,Rico
2014,6,26,4,2014,6,30,3,28.2,0.6,0,0,18,-67.5,Puerto,Rico
2014,6,30,3,2014,7,3,4,27.8,0.18,0,0,18,-67.5,Puerto,Rico
2014,7,3,4,2014,7,7,4,28.4,0.75,0,0,18,-67.5,Puerto,Rico
2014,7,7,4,2014,7,10,3,28.2,0.53,0,0,18,-67.5,Puerto,Rico
2014,7,10,3,2014,7,14,4,28.3,0.61,0,0,18,-67.5,Puerto,Rico
2014,7,14,4,2014,7,17,3,28.4,0.67,0,0,18,-67.5,Puerto,Rico
2014,7,17,3,2014,7,21,4,28.5,0.72,0,0,18,-67.5,Puerto,Rico
2014,7,21,4,2014,7,24,4,28.2,0.38,0,0,18,-67.5,Puerto,Rico
2014,7,24,4,2014,7,28,3,28,0.13,0,0,18,-67.5,Puerto,Rico
2014,7,28,3,2014,7,31,4,27.8,-0.11,0,0,18,-67.5,Puerto,Rico
2014,7,31,4,2014,8,4,3,28.7,0.74,0.2,0,18,-67.5,Puerto,Rico
2014,8,4,3,2014,8,7,5,28.7,0.7,0.2,0,18,-67.5,Puerto,Rico
2014,8,7,5,2014,8,11,4,28.3,0.25,0,0,18,-67.5,Puerto,Rico
2014,8,11,4,2014,8,14,3,28.3,0.21,0,0,18,-67.5,Puerto,Rico
2014,8,14,3,2014,8,18,4,28.2,0.06,0,0,18,-67.5,Puerto,Rico
2014,8,18,4,2014,8,21,3,28.7,0.52,0.2,0,18,-67.5,Puerto,Rico
2014,8,21,3,2014,8,25,3,28.9,0.67,0.4,0,18,-67.5,Puerto,Rico
2014,8,25,3,2014,8,28,4,28.9,0.63,0.4,0,18,-67.5,Puerto,Rico
2014,8,28,4,2014,9,1,3,28.9,0.58,0.4,0,18,-67.5,Puerto,Rico
2014,9,1,3,2014,9,4,4,28.9,0.54,0.4,0,18,-67.5,Puerto,Rico
2014,9,4,4,2014,9,8,3,28.9,0.49,0.4,0,18,-67.5,Puerto,Rico
2014,9,8,3,2014,9,11,3,28.9,0.45,0.4,0,18,-67.5,Puerto,Rico
2014,9,11,3,2014,9,15,4,28.5,0,0,0,18,-67.5,Puerto,Rico
2014,9,15,4,2014,9,18,3,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2014,9,18,3,2014,9,22,5,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2014,9,22,5,2014,9,25,4,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2014,9,25,4,2014,9,29,3,29.1,0.6,0.6,0,18,-67.5,Puerto,Rico
2014,9,29,3,2014,10,2,5,29.2,0.7,0.7,0,18,-67.5,Puerto,Rico
2014,10,2,5,2014,10,6,3,28.8,0.3,0.3,0,18,-67.5,Puerto,Rico
2014,10,6,3,2014,10,9,3,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2014,10,9,3,2014,10,13,4,29.1,0.6,0.6,0,18,-67.5,Puerto,Rico
2014,10,13,4,2014,10,16,3,29.2,0.71,0.7,0,18,-67.5,Puerto,Rico
2014,10,16,3,2014,10,20,5,29.2,0.73,0.7,0,18,-67.5,Puerto,Rico
2014,10,20,5,2014,10,23,3,29.4,0.95,0.9,0,18,-67.5,Puerto,Rico
2014,10,23,3,2014,10,27,3,29.4,0.98,0.9,0,18,-67.5,Puerto,Rico
2014,10,27,3,2014,10,30,5,29.4,1,0.9,0,18,-67.5,Puerto,Rico
2014,10,30,5,2014,11,3,3,29.5,1.12,1,0.5,18,-67.5,Puerto,Rico
2014,11,3,3,2014,11,6,5,29.6,1.24,1.1,1.05,18,-67.5,Puerto,Rico
2014,11,6,5,2014,11,10,3,29.6,1.27,1.1,1.6,18,-67.5,Puerto,Rico
2014,11,10,3,2014,11,13,3,28.8,0.49,0.3,1.6,18,-67.5,Puerto,Rico
2014,11,13,3,2014,11,17,4,28.7,0.47,0.2,1.6,18,-67.5,Puerto,Rico
2014,11,17,4,2014,11,20,4,28.8,0.67,0.3,1.6,18,-67.5,Puerto,Rico
2014,11,20,4,2014,11,24,3,28.8,0.8,0.3,1.6,18,-67.5,Puerto,Rico
2014,11,24,3,2014,11,27,4,28.8,0.9,0.3,1.6,18,-67.5,Puerto,Rico
2014,11,27,4,2014,12,1,4,28.4,0.63,0,1.6,18,-67.5,Puerto,Rico
2014,12,1,4,2014,12,4,5,28.5,0.83,0,1.6,18,-67.5,Puerto,Rico
2014,12,4,5,2014,12,8,3,28,0.47,0,1.6,18,-67.5,Puerto,Rico
2014,12,8,3,2014,12,11,4,27.9,0.47,0,1.6,18,-67.5,Puerto,Rico
2014,12,11,4,2014,12,15,4,27.6,0.3,0,1.6,18,-67.5,Puerto,Rico
2014,12,15,4,2014,12,18,3,27.8,0.56,0,1.6,18,-67.5,Puerto,Rico
2014,12,18,3,2014,12,22,5,27.7,0.54,0,1.6,18,-67.5,Puerto,Rico
2014,12,22,5,2014,12,25,4,27.6,0.49,0,1.6,18,-67.5,Puerto,Rico
2014,12,25,4,2014,12,29,4,27.5,0.47,0,1.6,18,-67.5,Puerto,Rico
2014,12,29,4,2015,1,1,5,27.4,0.43,0,1.6,18,-67.5,Puerto,Rico
2015,1,1,5,2015,1,5,3,27.2,0.31,0,1.6,18,-67.5,Puerto,Rico
2015,1,5,3,2015,1,8,3,27,0.16,0,1.6,18,-67.5,Puerto,Rico
2015,1,8,3,2015,1,12,4,27,0.24,0,1.6,18,-67.5,Puerto,Rico
2015,1,12,4,2015,1,15,3,27,0.3,0,1.6,18,-67.5,Puerto,Rico
2015,1,15,3,2015,1,19,5,27,0.38,0,1.6,18,-67.5,Puerto,Rico
2015,1,19,5,2015,1,22,3,27,0.44,0,1.6,18,-67.5,Puerto,Rico
2015,1,22,3,2015,1,26,3,27.1,0.62,0,1.6,18,-67.5,Puerto,Rico
2015,1,26,3,2015,1,29,4,27.1,0.68,0,1.1,18,-67.5,Puerto,Rico
2015,1,29,4,2015,2,2,3,26.9,0.56,0,0.55,18,-67.5,Puerto,Rico
2015,2,2,3,2015,2,5,5,27,0.72,0,0,18,-67.5,Puerto,Rico
2015,2,5,5,2015,2,9,4,27,0.8,0,0,18,-67.5,Puerto,Rico
2015,2,9,4,2015,2,12,3,26.9,0.76,0,0,18,-67.5,Puerto,Rico
2015,2,12,3,2015,2,16,4,26.8,0.71,0,0,18,-67.5,Puerto,Rico
2015,2,16,4,2015,2,19,3,27,0.93,0,0,18,-67.5,Puerto,Rico
2015,2,19,3,2015,2,23,5,27,0.96,0,0,18,-67.5,Puerto,Rico
2015,2,23,5,2015,2,26,4,26.9,0.88,0,0,18,-67.5,Puerto,Rico
2015,2,26,4,2015,3,2,3,27,1.01,0,0,18,-67.5,Puerto,Rico
2015,3,2,3,2015,3,5,4,26.9,0.93,0,0,18,-67.5,Puerto,Rico
2015,3,5,4,2015,3,9,3,26.8,0.86,0,0,18,-67.5,Puerto,Rico
2015,3,9,3,2015,3,12,3,26.7,0.78,0,0,18,-67.5,Puerto,Rico
2015,3,12,3,2015,3,16,4,26.7,0.79,0,0,18,-67.5,Puerto,Rico
2015,3,16,4,2015,3,19,3,26.7,0.75,0,0,18,-67.5,Puerto,Rico
2015,3,19,3,2015,3,23,4,26.7,0.7,0,0,18,-67.5,Puerto,Rico
2015,3,23,4,2015,3,26,4,26.9,0.86,0,0,18,-67.5,Puerto,Rico
2015,3,26,4,2015,3,30,3,26.9,0.81,0,0,18,-67.5,Puerto,Rico
2015,3,30,3,2015,4,2,4,26.8,0.67,0,0,18,-67.5,Puerto,Rico
2015,4,2,4,2015,4,6,3,26.8,0.62,0,0,18,-67.5,Puerto,Rico
2015,4,6,3,2015,4,9,5,26.7,0.48,0,0,18,-67.5,Puerto,Rico
2015,4,9,5,2015,4,13,4,26.7,0.43,0,0,18,-67.5,Puerto,Rico
2015,4,13,4,2015,4,16,3,26.8,0.47,0,0,18,-67.5,Puerto,Rico
2015,4,16,3,2015,4,20,4,26.7,0.27,0,0,18,-67.5,Puerto,Rico
2015,4,20,4,2015,4,23,3,27,0.49,0,0,18,-67.5,Puerto,Rico
2015,4,23,3,2015,4,27,5,27.3,0.68,0,0,18,-67.5,Puerto,Rico
2015,4,27,5,2015,4,30,4,26.8,0.1,0,0,18,-67.5,Puerto,Rico
2015,4,30,4,2015,5,4,3,27.3,0.49,0,0,18,-67.5,Puerto,Rico
2015,5,4,3,2015,5,7,4,27,0.11,0,0,18,-67.5,Puerto,Rico
2015,5,7,4,2015,5,11,3,26.9,-0.09,0,0,18,-67.5,Puerto,Rico
2015,5,11,3,2015,5,14,3,26.8,-0.27,0,0,18,-67.5,Puerto,Rico
2015,5,14,3,2015,5,18,4,26.8,-0.34,0,0,18,-67.5,Puerto,Rico
2015,5,18,4,2015,5,21,3,27.4,0.22,0,0,18,-67.5,Puerto,Rico
2015,5,21,3,2015,5,25,4,27.3,0.07,0,0,18,-67.5,Puerto,Rico
2015,5,25,4,2015,5,28,4,27.7,0.43,0,0,18,-67.5,Puerto,Rico
2015,5,28,4,2015,6,1,3,27.9,0.58,0,0,18,-67.5,Puerto,Rico
2015,6,1,3,2015,6,4,4,27.9,0.54,0,0,18,-67.5,Puerto,Rico
2015,6,4,4,2015,6,8,3,28.2,0.79,0,0,18,-67.5,Puerto,Rico
2015,6,8,3,2015,6,11,4,27.5,0.05,0,0,18,-67.5,Puerto,Rico
2015,6,11,4,2015,6,15,4,28.1,0.6,0,0,18,-67.5,Puerto,Rico
2015,6,15,4,2015,6,18,3,28,0.48,0,0,18,-67.5,Puerto,Rico
2015,6,18,3,2015,6,22,2,28,0.45,0,0,18,-67.5,Puerto,Rico
2015,6,22,2,2015,6,25,3,27.9,0.33,0,0,18,-67.5,Puerto,Rico
2015,6,25,3,2015,6,29,4,27.7,0.11,0,0,18,-67.5,Puerto,Rico
2015,6,29,4,2015,7,2,4,28,0.39,0,0,18,-67.5,Puerto,Rico
2015,7,2,4,2015,7,6,3,27.6,-0.04,0,0,18,-67.5,Puerto,Rico
2015,7,6,3,2015,7,9,4,27.6,-0.06,0,0,18,-67.5,Puerto,Rico
2015,7,9,4,2015,7,13,3,28,0.31,0,0,18,-67.5,Puerto,Rico
2015,7,13,3,2015,7,16,3,28,0.29,0,0,18,-67.5,Puerto,Rico
2015,7,16,3,2015,7,20,4,27.9,0.14,0,0,18,-67.5,Puerto,Rico
2015,7,20,4,2015,7,23,3,28.1,0.3,0,0,18,-67.5,Puerto,Rico
2015,7,23,3,2015,7,27,4,28.4,0.55,0,0,18,-67.5,Puerto,Rico
2015,7,27,4,2015,7,30,4,27.8,-0.09,0,0,18,-67.5,Puerto,Rico
2015,7,30,4,2015,8,3,5,28.4,0.45,0,0,18,-67.5,Puerto,Rico
2015,8,3,5,2015,8,6,4,28.3,0.32,0,0,18,-67.5,Puerto,Rico
2015,8,6,4,2015,8,10,3,28.5,0.46,0,0,18,-67.5,Puerto,Rico
2015,8,10,3,2015,8,13,5,28.3,0.23,0,0,18,-67.5,Puerto,Rico
2015,8,13,5,2015,8,17,4,28.8,0.67,0.3,0,18,-67.5,Puerto,Rico
2015,8,17,4,2015,8,20,3,28.6,0.44,0.1,0,18,-67.5,Puerto,Rico
2015,8,20,3,2015,8,24,4,28.6,0.38,0.1,0,18,-67.5,Puerto,Rico
2015,8,24,4,2015,8,27,3,28.9,0.65,0.4,0,18,-67.5,Puerto,Rico
2015,8,27,3,2015,8,31,5,28.9,0.59,0.4,0,18,-67.5,Puerto,Rico
2015,8,31,5,2015,9,3,4,28.7,0.35,0.2,0,18,-67.5,Puerto,Rico
2015,9,3,4,2015,9,7,3,29,0.6,0.5,0,18,-67.5,Puerto,Rico
2015,9,7,3,2015,9,10,4,29.4,0.96,0.9,0,18,-67.5,Puerto,Rico
2015,9,10,4,2015,9,14,3,29.3,0.81,0.8,0,18,-67.5,Puerto,Rico
2015,9,14,3,2015,9,17,5,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2015,9,17,5,2015,9,21,3,29.2,0.7,0.7,0,18,-67.5,Puerto,Rico
2015,9,21,3,2015,9,24,3,29.4,0.9,0.9,0,18,-67.5,Puerto,Rico
2015,9,24,3,2015,9,28,4,29.5,1,1,0.5,18,-67.5,Puerto,Rico
2015,9,28,4,2015,10,1,3,29.6,1.1,1.1,1.05,18,-67.5,Puerto,Rico
2015,10,1,3,2015,10,5,5,29.6,1.1,1.1,1.6,18,-67.5,Puerto,Rico
2015,10,5,5,2015,10,8,4,29.5,1,1,2.1,18,-67.5,Puerto,Rico
2015,10,8,4,2015,10,12,3,29.4,0.9,0.9,2.1,18,-67.5,Puerto,Rico
2015,10,12,3,2015,10,15,4,29.4,0.9,0.9,2.1,18,-67.5,Puerto,Rico
2015,10,15,4,2015,10,19,3,29.6,1.13,1.1,2.65,18,-67.5,Puerto,Rico
2015,10,19,3,2015,10,22,3,29.6,1.15,1.1,3.2,18,-67.5,Puerto,Rico
2015,10,22,3,2015,10,26,3,29.6,1.17,1.1,3.75,18,-67.5,Puerto,Rico
2015,10,26,3,2015,10,29,3,29.5,1.09,1,4.25,18,-67.5,Puerto,Rico
2015,10,29,3,2015,11,2,4,29.5,1.12,1,4.75,18,-67.5,Puerto,Rico
2015,11,2,4,2015,11,5,3,29.4,1.04,0.9,4.75,18,-67.5,Puerto,Rico
2015,11,5,3,2015,11,9,3,29.3,0.96,0.8,4.75,18,-67.5,Puerto,Rico
2015,11,9,3,2015,11,12,4,29,0.68,0.5,4.75,18,-67.5,Puerto,Rico
2015,11,12,4,2015,11,16,3,29,0.73,0.5,4.75,18,-67.5,Puerto,Rico
2015,11,16,3,2015,11,19,4,29,0.83,0.5,4.75,18,-67.5,Puerto,Rico
2015,11,19,4,2015,11,23,4,28.7,0.67,0.2,4.75,18,-67.5,Puerto,Rico
2015,11,23,4,2015,11,26,4,28.6,0.67,0.1,4.75,18,-67.5,Puerto,Rico
2015,11,26,4,2015,11,30,4,28.6,0.8,0.1,4.75,18,-67.5,Puerto,Rico
2015,11,30,4,2015,12,3,4,28.4,0.7,0,4.75,18,-67.5,Puerto,Rico
2015,12,3,4,2015,12,7,4,27.9,0.33,0,4.75,18,-67.5,Puerto,Rico
2015,12,7,4,2015,12,10,4,28.1,0.63,0,4.75,18,-67.5,Puerto,Rico
2015,12,10,4,2015,12,14,4,28.1,0.77,0,4.75,18,-67.5,Puerto,Rico
2015,12,14,4,2015,12,17,4,27.8,0.54,0,4.75,18,-67.5,Puerto,Rico
2015,12,17,4,2015,12,21,4,27.8,0.62,0,4.25,18,-67.5,Puerto,Rico
2015,12,21,4,2015,12,24,5,27.6,0.47,0,3.7,18,-67.5,Puerto,Rico
2015,12,24,5,2015,12,28,4,27.6,0.55,0,3.15,18,-67.5,Puerto,Rico
2015,12,28,4,2015,12,31,4,27.5,0.51,0,2.65,18,-67.5,Puerto,Rico
2015,12,31,4,2016,1,4,4,27.2,0.29,0,2.65,18,-67.5,Puerto,Rico
2016,1,4,4,2016,1,7,4,27.2,0.35,0,2.65,18,-67.5,Puerto,Rico
2016,1,7,4,2016,1,11,4,27.3,0.52,0,2.1,18,-67.5,Puerto,Rico
2016,1,11,4,2016,1,14,4,27.4,0.68,0,1.55,18,-67.5,Puerto,Rico
2016,1,14,4,2016,1,18,4,27.3,0.66,0,1,18,-67.5,Puerto,Rico
2016,1,18,4,2016,1,21,4,27.3,0.72,0,0.5,18,-67.5,Puerto,Rico
2016,1,21,4,2016,1,25,3,27.2,0.7,0,0,18,-67.5,Puerto,Rico
2016,1,25,3,2016,1,28,3,27.1,0.66,0,0,18,-67.5,Puerto,Rico
2016,1,28,0,2016,2,1,0,27.1,0.63,0,0,18,-67.5,Puerto,Rico
2016,2,1,0,2016,2,4,0,27.1,0.67,0,0,18,-67.5,Puerto,Rico
2016,2,4,0,2016,2,8,0,27,0.62,0,0,18,-67.5,Puerto,Rico
2016,2,8,0,2016,2,11,0,27,0.66,0,0,18,-67.5,Puerto,Rico
2016,2,11,0,2016,2,15,0,27,0.7,0,0,18,-67.5,Puerto,Rico
2016,2,15,0,2016,2,18,0,27,0.7,0,0,18,-67.5,Puerto,Rico
2016,2,18,0,2016,2,22,0,27,0.7,0,0,18,-67.5,Puerto,Rico
2016,2,22,0,2016,2,25,0,27.1,0.8,0,0,18,-67.5,Puerto,Rico
2016,2,25,0,2016,2,29,0,27.2,0.9,0,0,18,-67.5,Puerto,Rico
2016,2,29,0,2016,3,3,0,27.3,1,0,0,18,-67.5,Puerto,Rico
2016,3,3,0,2016,3,7,0,27.3,1,0,0,18,-67.5,Puerto,Rico
2016,3,7,0,2016,3,10,0,27.2,0.9,0,0,18,-67.5,Puerto,Rico
2016,3,10,0,2016,3,14,0,26.9,0.6,0,0,18,-67.5,Puerto,Rico
2016,3,14,0,2016,3,17,0,26.9,0.54,0,0,18,-67.5,Puerto,Rico
2016,3,17,0,2016,3,21,0,26.9,0.46,0,0,18,-67.5,Puerto,Rico
2016,3,21,0,2016,3,24,0,27.1,0.61,0,0,18,-67.5,Puerto,Rico
2016,3,24,0,2016,3,28,0,27.2,0.63,0,0,18,-67.5,Puerto,Rico
2016,3,28,0,2016,3,31,0,27,0.37,0,0,18,-67.5,Puerto,Rico
2016,3,31,0,2016,4,4,0,27,0.29,0,0,18,-67.5,Puerto,Rico
2016,4,4,0,2016,4,7,0,27.2,0.44,0,0,18,-67.5,Puerto,Rico
2016,4,7,0,2016,4,11,0,27.4,0.56,0,0,18,-67.5,Puerto,Rico
2016,4,11,0,2016,4,14,0,27.5,0.6,0,0,18,-67.5,Puerto,Rico
2016,4,14,0,2016,4,18,0,27.9,0.91,0,0,18,-67.5,Puerto,Rico
2016,4,18,0,2016,4,21,0,27.7,0.64,0,0,18,-67.5,Puerto,Rico
2016,4,21,0,2016,4,25,0,27.7,0.54,0,0,18,-67.5,Puerto,Rico
2016,4,25,0,2016,4,28,0,27.8,0.57,0,0,18,-67.5,Puerto,Rico
2016,4,28,0,2016,5,2,0,28.1,0.78,0,0,18,-67.5,Puerto,Rico
2016,5,2,0,2016,5,5,0,28,0.61,0,0,18,-67.5,Puerto,Rico
2016,5,5,0,2016,5,9,0,28,0.52,0,0,18,-67.5,Puerto,Rico
2016,5,9,0,2016,5,12,0,27.8,0.25,0,0,18,-67.5,Puerto,Rico
2016,5,12,0,2016,5,16,0,28.2,0.59,0,0,18,-67.5,Puerto,Rico
2016,5,16,0,2016,5,19,0,28.2,0.57,0,0,18,-67.5,Puerto,Rico
2016,5,19,0,2016,5,23,0,28.4,0.74,0,0,18,-67.5,Puerto,Rico
2016,5,23,0,2016,5,26,0,28.6,0.92,0,0,18,-67.5,Puerto,Rico
2016,5,26,0,2016,5,30,0,28.6,0.9,0,0,18,-67.5,Puerto,Rico
2016,5,30,0,2016,6,2,0,28.7,0.98,0,0,18,-67.5,Puerto,Rico
2016,6,2,0,2016,6,6,0,28.3,0.55,0,0,18,-67.5,Puerto,Rico
2016,6,6,0,2016,6,9,0,28.6,0.83,0,0,18,-67.5,Puerto,Rico
2016,6,9,0,2016,6,13,0,28.5,0.71,0,0,18,-67.5,Puerto,Rico
2016,6,13,0,2016,6,16,0,28.5,0.68,0,0,18,-67.5,Puerto,Rico
2016,6,16,0,2016,6,20,0,28.8,0.94,0,0,18,-67.5,Puerto,Rico
2016,6,20,0,2016,6,23,0,28.8,0.91,0,0,18,-67.5,Puerto,Rico
2016,6,23,0,2016,6,27,0,28.5,0.57,0,0,18,-67.5,Puerto,Rico
2016,6,27,0,2016,6,30,0,28.7,0.74,0,0,18,-67.5,Puerto,Rico
2016,6,30,0,2016,7,4,0,28.6,0.6,0,0,18,-67.5,Puerto,Rico
2016,7,4,0,2016,7,7,0,28.6,0.57,0,0,18,-67.5,Puerto,Rico
2016,7,7,0,2016,7,11,0,28.8,0.73,0,0,18,-67.5,Puerto,Rico
2016,7,11,0,2016,7,14,0,28.8,0.7,0,0,18,-67.5,Puerto,Rico
2016,7,14,0,2016,7,18,0,28.9,0.76,0,0,18,-67.5,Puerto,Rico
2016,7,18,0,2016,7,21,0,28.9,0.73,0,0,18,-67.5,Puerto,Rico
2016,7,21,0,2016,7,25,0,28.9,0.69,0,0,18,-67.5,Puerto,Rico
2016,7,25,0,2016,7,28,0,29,0.76,0.1,0,18,-67.5,Puerto,Rico
2016,7,28,0,2016,8,1,0,29.1,0.83,0.2,0,18,-67.5,Puerto,Rico
2016,8,1,0,2016,8,4,0,29,0.7,0.1,0,18,-67.5,Puerto,Rico
2016,8,4,0,2016,8,8,0,29.2,0.86,0.3,0,18,-67.5,Puerto,Rico
2016,8,8,0,2016,8,11,0,29.4,1.03,0.5,0,18,-67.5,Puerto,Rico